level,content
1,优点：拿回来就穿了，很舒适，走路很舒服，确实比我买的耐克鞋子穿着舒服。实话哈。 缺点：很大的胶味道。
1,一下子买了三双，版型不错，穿着很舒服，老婆说好看，物超所值了，好评。
1,说好七天退换，一天都不给换了，鞋底一点磨损都没有
1,做工没有问题！脚感不错，毕竟是缓震的支撑效果不行，日常穿还可以！
1,不错，很好的鞋子
1,鞋码很准  买过来穿起来了很合适  希望质量好点 让我穿着它跑步减60斤
1,不错，真的有踩屎感，包裹感很强，跑起来有回弹力，就是感觉看上去有点宽。
1,第一次买亚瑟士的鞋，之前朋友穿过复古版的感觉很不错，这次买回来上脚还可以，很漂亮。
1,特意买来跑步的，这个夏天一定要好好减肥。今天说去跑步的，突然就生病住院了，不过没关系，还是祝福学弟们高考顺利。
1,不错，下次还会再来
1,就是鞋底有点硬，不是很舒适，其他还好！满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意！
1,还行挺好看的 ，主要是便宜 本来今年夏天买了三双鞋了！看这个便宜又买了 穿的有点脏
1,不错，挺轻快的。脚底很轻盈，晚上跑步试一试，型不错，休闲穿也可以的
1,刚拿上快递，穿上还可以，鞋垫子是普通记忆棉吗？和n18看起来有点相似。
1,鞋子不错，穿着比较柔软舒服，也比较好看。618活动很划算!
1,现在才评价是因为换货了，黑金的如果底是黑色的会好看很多，白底的反而有点low。换成白色黑斑点的了，好看多了。穿起来很舒服，明天试一下跑步效果如何。
1,第二次买了，很好
1,跟我安踏42码的比，有点裹脚，很轻，鞋头部分是网状，白色很好看。
1,鞋子不错.......实惠.......才200米，618买到就是赚到......
1,款式好看，白色的超级清爽，GEL 材料应该是棒棒哒，入门级的还要什么要求
-1,差评，完全差评。不说鞋的质量怎么样。单说作为一个品牌的旗舰店，办事粗心不说，遇到问题的解决方法和态度，简直是给品牌价值打了个大大的折扣。就是开发票出错这样小的问题，解决起来也不是多难的事情。何至于避而不答呢？其实我是很少在评价上浪费这么多时间的人。这次真的是太过分了。
1,很好，显得脚小
1,现在才来评价，鞋子已经穿了几次了，还可以，至于正不正就不知道了，不会看，但现在穿着还不错
1,到货就打开，有胶味，款式不错。穿上舒服，很轻很稳定，活动不贵。
1,刚拿回来鞋子的气味还是挺大的，放几天几天就可以了，穿起来挺舒服的，不错??
1,很大像篮球鞋一样呢。跑步还是很轻便的。有点回弹。
1,产品质量不错，设计合理，对慢跑真起到保护作用！
1,不如第一次买的纯白款好，这个穿着会磨脚掌，之前买的不会，不清楚为什么，款式大小都一样的，就是颜色不一样，差别居然这么大啊，客服态度挺好的，鞋子质量就。。。
1,这次的鞋子物流很快，上脚后比较轻便，新鞋子有点小紧，开封的新鞋子有点橡胶味道，现在放在外面散味道。
1,鞋子看起来还行，就是不知道耐不耐穿。等穿一段时间再说吧
1,穿了几天才来评价的，还不错，就是夏天穿有点捂脚，鞋底挺软的，舒服，秋天穿应该可以！
1,不错，很棒
1,感觉还不错，鞋垫比较软，也很透气，穿过后再来评价！
1,做工精细，尺码很准，合脚，本人一直是穿耐克，换个牌子试试不错，以后会再续购。
1,穿了一个星期后才来评价，相比国内一般品牌，啥子361，鸿星尔克一类的，确实有所谓的踩屎感。 但是与同等级同价位的相比，差别不大。 至于适应亚洲脚型，还没有感觉出来。
1,舒服，便宜，正品
1,穿着舒服，值得拥有下次还会继续关注
1,666性价比贼高的鞋子，感觉是正品，穿的很舒服，颜值也很高，夏天穿应该无敌
1,鞋型非常好，上脚舒适，就跑步鞋而言性价比绝对高于阿迪耐克
1,好舒服，跑跑步很轻松。没有其他的那么软，正合适。
1,东西可以。穿了一段时间再过来评价的。为了跑步买的
1,第一次买亚瑟士，是我想要的款，大小也正好合适，好评吧。穿一段时间再说。
1,鞋子不错，按照客服推荐的尺码买的正合适。鞋底也很软，就是夏天穿稍微有点厚，春秋天穿正好。
1,不亏为世界前四的专业跑鞋品牌。本人体重基数比较大，近期跑步减肥，脚后跟疼的厉害，无奈买了护踝，买了支撑鞋垫，都改善不明显，最后同事推荐，买了双专业跑鞋，基本不疼了现在，减肥也卓有成效了，感谢！
1,很舒服 一直穿亚瑟士的鞋 样子也很休闲
1,好看，但是穿起来没很舒服，也没什么缓震
1,物美价廉好好，跑步穿很好，以后就这家了，已经向盆友推荐
1,第一次买亚瑟士的鞋子，第一感觉还可以，马上穿了试试，还算满意，过段时间再来评论
1,特地跑了好几天才来评价的，好鞋子，穿着很软很舒服，减震效果明显。做工也不错。等618再买一双，最近跑步比较多，一双不够用啊！
1,踩着跟踩屎一样，很舒服，唯一缺点就是不是皮的不耐脏
1,人在没钱的时候， 把勤舍出去， 钱就来了。 &mdash;&mdash;这叫天道酬勤。当有钱的时候， 把钱舍出去， 人就来了。 &mdash;&mdash;这叫轻财聚人。当有人的时候， 把爱舍出去， 事业就来了。 &mdash;&mdash;这叫厚德载物。当事业成功后， 把智慧舍出去， 喜悦就来了。 &mdash;&mdash;这叫德行天下。没有舍、 就没有得！世界是圆的，你怎么对别人， 别人就怎么对你 。珍惜当下，心存感恩！
1,很舒服，买了去健身房穿的，性价比超级高。
1,虽说是入门级跑鞋 但亚瑟士当家科技gel胶缓震很好 跑步舒服  平时穿44 特意买大半码 穿上发现正合适 宽松点很舒服 估计买44的也能穿 看个人喜好了 另外夏天穿确实会有点烧脚 不过问题不大！
1,回来穿了12天鞋底就没有踩屎感了，脚后跟塌陷了。便宜没好货
1,穿着很舒服，跟图片没有差别。建议购买
-1,鞋子黑金配色男生穿了很好看，但是后脚跟那里的鞋面不知道为啥非常硬，脚踝粗的人穿着很不舒服，磨脚。
1,第二次 购物体验满分。(第一次鞋子有些点点小小瑕疵并不在意) 穿上有型很舒适 个人喜欢运动 觉得亚瑟士的鞋踩起来很有感觉! 继续支持。
1,好看(*&acute;??&forall;??`*)跑步很舒服
1,发货快，包装严实，伟伦发货。鞋质量不错，舒适透气，样子好，在亚瑟士这个价位的鞋里，物超所值。鞋垫气味大，一周后会小很多
1,平时穿42码鞋，买了42.5码，基本合脚。鞋子产于越南，跑感鞋底偏硬。如果看牌子的话， 这个价格也是实惠了。整体好评！
1,鞋穿着真的舒服，包裹性很强，跑了五公里感觉减震性能很不错，以后有钱了再买好的??
1,外观不错，鞋底偏硬，穿上脚有点闷，其他还不错，款式也漂亮，最近比较忙没来得及评价，五星吧
1,皮鞋穿42，运动鞋42.5，所以本次购买42.5，头一回网上买鞋子，买的这么舒心，样子，舒适度，鞋码，都合适。越南产的，价格我想可以再便宜些，就更好了。
1,好评，很强烈的踩屎感，健身跑步穿的，还可以挺不错的很纯正的白色快递还行吧，现在能送到楼下的也就邮政和京东了，每次去门口快递柜去取来回20多分钟很烦，很热，又不想跑，质量挺不错的
1,真心觉得很是不错，上脚效果，44的鞋子，显脚小
1,小白鞋很好看，走路的时候缓冲性很不错，适合像我这样长时间走路的
1,很不错大小刚刚好穿起来感觉弹弹的
1,鞋子是真的舒服，缓震效果很好，外形的话我个人就得完全是可以的。这鞋有许多优秀的地方，首先透气，网面的确使人不会在穿着过程中觉得闷。然后是穿的方便，最后是我提过的，缓震做的特别好，可能在部分细节上稍微低于阿迪达斯的boost，但是不得不说gel总体还是比boost成熟很多不全不输于boost。试想花了阿迪达斯一半没到的钱却买到了性能和其一样的鞋，何乐而不为
1,上脚好看，舒适，码数比阿迪耐克偏大半码，满意！
1,穿着很舒服，已在这里买了几双鞋了，都不错。
1,亚瑟士！！穿上很舒服！跑鞋只买亚瑟士！夜跑去咯！
1,朋友之前一直说亚瑟士的很不错！然后就试着买了一双，穿上感觉很舒服，鞋底也很有弹性，已经喜欢上了这个牌子！以后经常光顾！
1,鞋子质量挺好的穿着很舒服。
1,很好奇这个为什么和实体店的价格差了这么多，但是还是要说质量还是不错的，有需要的话还会再来～～～希望多多上新多多做些活动，也这么希望这双鞋的质量可以很好，耐用一些～～～～有需要的话还是会再来～～～还是挺不错的
1,试穿一天跑了几公里，还可以，鞋码也正，以后还会再来
1,超实惠 好看 舒服
1,鞋子。夏天搭配很好看的 走路也挺舒服的
1,鞋子很舒服啊 穿着也特别漂亮加油加油加油
1,穿着是很舒服了，买大半码 就OK了
1,好评凑字，据说穿上很舒服，不错很喜欢哈哈哈哈哈哈哈哈哈
1,大小正好，尺码很正，穿着舒服。白色容易脏，黑边不明显。其他都不错。
1,鞋子很好看，很舒适，和之前穿的感觉都不一样，总之五星
1,很快就到了，穿着超舒服，好看
1,老爸很喜欢，质量还行。
1,非常好，价格美的同时，脚感却不廉价。
1,底很软，很透气，穿起来很舒服。
1,挺好，这么便宜的价格买到这么舒服的鞋子很划算
1,颜色比原图亮，暗点就好了，不过上脚还是很不错的
1,脚感特别棒，款式也很时尚
1,鞋子收到了。还不错，耐克穿45，这个穿46，挺软的，价格也不贵，好评！！
1,很不错，喜欢
1,美美哒，谢谢店家的耐心服务
1,鞋子不错，很有弹性穿着舒服，好评
1,老爸穿了很舒服，终于买到大码，
1,穿很舒服，鞋型偏窄，建议要比自己的脚型大一码。换了一个专用的跑鞋垫，脚感更加舒适
1,鞋很OK，健身穿非常舒服，还会关注
1,很好看，还有踩屎感，性价比完美，给满分~
1,很不错，穿起来舒服，版型也好。
1,物超所值
1,物超所值
1,版型很好，很透气很轻盈
1,给爸爸的节日礼物，还可以啊s随手发图
1,鞋子踩起来脚感很好??
1,居然跟哥们撞上了同款，女朋友帮选的，开心
1,鞋很舒服，质量没得说好东西。
1,性价比高 亚瑟士的鞋确实适合亚洲人 很舒服
1,早就想拥有一双亚瑟士 果然舒适的脚感名不虚传 同时给客服米饭好评！米饭这个名字我感觉不错
-1,穿一天就起一个这么大的泡，不知道说什么好，我还买大了一个码。
1,孩子非要来一双白色的，就选这款了，鞋型有些厚重，好在轻便。
1,凌晨买的  早上7点多就发货了  发货速度也是很快了  鞋子收到后  男朋友挺满意的  让他描述一下  他只说好  那只能这样评论了  没有参考价值
1,穿起来不错，性价比高，一点胶味晾一天就好了
1,还可以吧 蛮适合跑步的   入门级的
1,很赞的运动鞋，鞋底很厚挺软的，穿起来很舒适，夏天也不觉得热，跑步鞋底触感很好，有传说中的踩屎的感觉！
